Date,Year,Month,Month_Name,State_Code,State_Name,Avg_Daily_Traffic,Median_Daily_Traffic,Min_Daily_Traffic,Max_Daily_Traffic,Stations_Reporting,Valid_Station_Days,Avg_PM2_5,Median_PM2_5,Min_PM2_5,Max_PM2_5,Avg_AQI,Median_AQI,Min_AQI,Max_AQI,Monitoring_Sites,Valid_PM2_5_Observations,Valid_AQI_Observations,PM2_5_outlier_flag,Traffic_outlier_flag,Traffic_Volatility,Traffic_per_1000,Station_Coverage_Ratio,PM25_Obs_Coverage,AQI_Category,Emission_Efficiency_Index,Season,PM2_5_YoY_Change,Emission_Efficiency_YoY_Change
2023-12-01,2023,12,December,02,Alaska,9671.91,5851.0,20,62627,102,2894,9.113,6.9,0.0,62.5,44.65,43.5,0.0,156.0,6,348,228,False,False,6.473075121666765,9.67191,0.9152435167615434,1.0,Good,0.9422130685666016,Winter,-3.276,-0.47823268242142747
2024-01-01,2024,1,January,02,Alaska,9475.21,5593.0,30,60591,109,2951,14.052,10.925,1.0,144.2,55.85,55.0,6.0,220.0,6,292,199,True,False,6.391520610097297,9.475209999999999,0.8733353063036401,1.0,Moderate,1.4830278167977282,Winter,3.048,0.3237797478243647
2024-02-01,2024,2,February,02,Alaska,10489.31,6236.0,60,62476,105,2845,10.821,7.51,0.0,54.4,48.02,50.0,0.0,148.0,6,268,181,False,False,5.950439066058683,10.48931,0.9343185550082101,1.0,Good,1.0316217177297649,Winter,5.0,0.4253029196596523
2024-03-01,2024,3,March,02,Alaska,10372.89,6327.0,58,64738,112,3188,5.596,4.5,0.0,28.3,30.36,26.5,0.0,87.0,6,288,200,False,False,6.235484999840932,10.37289,0.9182027649769585,1.0,Good,0.5394832105613768,Spring,-0.11899999999999977,-0.011187133022229623
2024-04-01,2024,4,April,02,Alaska,11296.23,6956.0,65,67263,115,3072,3.413,3.067,0.0,16.252,19.2,18.0,0.0,64.0,6,267,191,False,False,5.9487103219392665,11.29623,0.8904347826086957,1.0,Good,0.30213619942228515,Spring,0.3809999999999998,0.023773143120786377
2024-05-01,2024,5,May,02,Alaska,12033.47,7610.0,87,74297,108,2982,3.126,2.848,0.2,17.923,17.27,16.0,1.0,43.0,6,284,195,False,False,6.166965970746593,12.03347,0.8906810035842294,1.0,Good,0.25977544299358374,Spring,-0.3460000000000001,-0.029540772463668374
2024-06-01,2024,6,June,02,Alaska,13116.27,8070.0,51,76853,109,2970,14.412,4.7,0.9,237.3,46.34,27.0,5.0,325.0,6,282,192,True,False,5.8554756802048145,13.11627,0.908256880733945,1.0,Good,1.0987879938427618,Summer,11.536000000000001,0.8678181130861828
2024-07-01,2024,7,July,02,Alaska,12712.42,7764.0,70,78052,109,2926,4.751,2.3,0.1,103.556,21.5,12.0,1.0,185.0,6,301,209,False,False,6.13431588950019,12.71242,0.8659366676531518,1.0,Good,0.37372899888455546,Summer,-0.22499999999999964,-0.04109426356368545
2024-08-01,2024,8,August,02,Alaska,12875.76,7777.0,51,79816,114,3199,2.557,2.3,0.3,10.9,14.1,13.0,0.0,54.0,6,294,202,False,False,6.1949741219159105,12.87576,0.9052065647990946,1.0,Good,0.19859021914046238,Summer,-8.463,-0.6876401573305232
2024-09-01,2024,9,September,02,Alaska,11628.06,6910.0,81,73210,112,3113,2.579,2.2,0.0,12.3,13.79,12.0,0.0,57.0,6,281,201,False,False,6.289011236612127,11.62806,0.9264880952380953,1.0,Good,0.22179108122937105,Fall,-0.47299999999999986,-0.034857867241541135
2024-10-01,2024,10,October,02,Alaska,10886.37,6676.0,23,70346,116,3155,5.098,4.5,0.0,17.1,26.3,24.0,0.0,66.0,6,301,209,False,False,6.459729000575949,10.886370000000001,0.8773637374860956,1.0,Good,0.4682920018334853,Fall,-1.1820000000000004,-0.10983420643187825
2024-11-01,2024,11,November,02,Alaska,9888.04,5677.0,29,63024,108,2591,9.361,8.55,0.5,29.1,44.2,49.0,3.0,88.0,6,262,183,False,False,6.370827787913479,9.88804,0.7996913580246914,1.0,Good,0.9466992447441556,Fall,2.3240000000000007,0.1780473947694423
2024-12-01,2024,12,December,02,Alaska,9512.33,5392.0,34,64891,110,3162,12.056,9.7,0.4,82.7,50.21,54.0,0.0,170.0,6,285,206,False,False,6.818203321373417,9.51233,0.9272727272727272,1.0,Moderate,1.2674076698348353,Winter,2.9429999999999996,0.32519460126823374
2025-01-01,2025,1,January,02,Alaska,9221.24,5263.0,21,61459,115,3291,12.365,9.102,0.0,104.3,45.5,44.0,0.0,185.0,6,320,235,False,False,6.662661420806747,9.22124,0.9231416549789622,1.0,Good,1.3409259492215797,Winter,-1.6869999999999994,-0.1421018675761485
2025-02-01,2025,2,February,02,Alaska,10338.86,5939.0,65,65573,113,2932,10.559,10.367,1.0,37.1,47.44,53.0,0.0,105.0,6,325,215,False,False,6.336095082049665,10.33886,0.9266750948166877,1.0,Good,1.0212924829236492,Winter,-0.26200000000000045,-0.010329234806115695
2025-03-01,2025,3,March,02,Alaska,10911.29,6400.0,73,68401,112,3251,5.358,4.9,0.0,32.3,27.19,26.5,0.0,94.0,6,348,242,False,False,6.262137657417225,10.911290000000001,0.9363479262672811,1.0,Good,0.4910510123001038,Spring,-0.23800000000000043,-0.04843219826127304
2025-04-01,2025,4,April,02,Alaska,11323.39,6779.0,84,70772,112,3111,2.726,2.471,0.0,16.13,13.58,13.0,0.0,64.0,6,297,224,False,False,6.242653480980519,11.32339,0.9258928571428572,1.0,Good,0.24074062626121684,Spring,-0.6869999999999998,-0.061395573161068306
2025-05-01,2025,5,May,02,Alaska,12041.39,7640.0,95,75123,110,3049,2.443,2.263,0.0,5.554,13.41,12.0,0.0,31.0,6,347,235,False,False,6.230842120386434,12.04139,0.8941348973607038,1.0,Good,0.20288355414117473,Spring,-0.6829999999999998,-0.056891888852409006
2025-06-01,2025,6,June,02,Alaska,12982.84,8042.5,3,77835,108,2916,7.63,3.6,0.0,66.804,31.58,20.0,0.0,159.0,6,340,233,False,False,5.994990310286501,12.98284,0.9,1.0,Good,0.5876988393910731,Summer,-6.782000000000001,-0.5110891544516887
2025-07-01,2025,7,July,02,Alaska,12443.01,7685.0,52,79582,103,2799,10.951,4.537,0.0,89.958,42.5,31.0,0.0,175.0,6,352,236,False,False,6.3915403105840145,12.443010000000001,0.8766050735984967,1.0,Good,0.8800925178071864,Summer,6.2,0.506363518922631
2025-08-01,2025,8,August,02,Alaska,13209.41,7952.0,103,80737,107,2989,4.392,3.7,0.0,18.8,26.44,24.5,0.0,69.0,6,335,234,False,False,6.104284748523969,13.20941,0.9011154657823335,1.0,Good,0.3324902474826658,Summer,1.8350000000000004,0.13390002834220344
2025-09-01,2025,9,September,02,Alaska,12077.36,7254.5,76,74153,105,2922,3.335,3.042,0.0,15.9,17.69,17.0,0.0,64.0,6,333,219,False,False,6.13354242980254,12.07736,0.9276190476190476,1.0,Good,0.276136506653772,Fall,0.7559999999999998,0.054345425424400934
2025-10-01,2025,10,October,02,Alaska,12224.39,7174.0,80,72918,105,3028,4.209,3.7,0.0,16.7,20.96,18.0,0.0,65.0,6,335,223,False,False,5.95841592095802,12.22439,0.9302611367127496,1.0,Good,0.3443116589048615,Fall,-0.8890000000000002,-0.12398034292862381
2025-11-01,2025,11,November,02,Alaska,10456.64,6063.5,42,67064,105,2880,8.784,8.05,0.0,41.1,40.97,44.0,0.0,115.0,6,314,212,False,False,6.409515867429691,10.45664,0.9142857142857143,1.0,Good,0.8400403953851333,Fall,-0.577,-0.10665884935902226
2025-12-01,2025,12,December,02,Alaska,9995.22,5762.0,50,66803,101,2877,13.165,11.75,0.0,64.5,52.94,57.0,0.0,157.0,6,336,213,True,False,6.678492319328639,9.99522,0.9188757585435963,1.0,Moderate,1.3171295879430367,Winter,1.109,0.04972191810820137
2015-01-01,2015,1,January,04,Arizona,85919.94,74793.5,198,338389,209,5816,9.591,8.683,0.0,40.525,42.85,45.5,0.0,113.0,21,992,548,False,True,3.936117739374585,85.91994,0.8976693934249113,1.0,Good,0.11162717292400344,Winter,,
2015-02-01,2015,2,February,04,Arizona,88711.87,68542.0,133,359804,207,5311,8.496,7.498,0.0,22.3,40.11,40.0,0.0,76.0,21,854,467,False,True,4.054372881554634,88.71186999999999,0.9163216011042098,1.0,Good,0.09577072380505564,Winter,,
2015-03-01,2015,3,March,04,Arizona,86172.91,61611.0,116,362271,229,6261,5.789,5.796,0.1,14.6,31.08,31.0,0.0,61.0,21,988,550,False,True,4.202654871467146,86.17291,0.8819552049584448,1.0,Good,0.06717888487228758,Spring,,
2015-04-01,2015,4,April,04,Arizona,80750.23,50219.0,235,352405,230,6361,6.008,5.8,0.0,20.8,32.69,32.0,0.0,73.0,20,861,470,False,True,4.361225968025106,80.75023,0.9218840579710145,1.0,Good,0.07440226486042206,Spring,,
2015-05-01,2015,5,May,04,Arizona,77535.03,49480.5,118,362740,225,6456,5.171,5.179,0.7,13.508,28.61,29.0,4.0,59.0,20,926,496,False,True,4.676879598808435,77.53502999999999,0.9255913978494623,1.0,Good,0.06669243566424106,Spring,,
2015-06-01,2015,6,June,04,Arizona,51506.66,19981.0,285,349518,193,3770,6.011,6.0,0.0,19.375,32.9,33.0,0.0,70.0,20,911,495,False,False,6.7803464639330135,51.506660000000004,0.6511226252158895,1.0,Good,0.11670335447881885,Summer,,
2015-07-01,2015,7,July,04,Arizona,83464.16,61469.0,190,347389,207,5827,4.65,4.4,0.0,19.1,25.41,24.0,0.0,70.0,19,903,489,False,True,4.159857356738509,83.46416,0.908056724326009,1.0,Good,0.0557125357758348,Summer,,
2015-08-01,2015,8,August,04,Arizona,78229.21,54220.5,260,351537,207,5866,5.752,5.8,0.1,17.667,31.61,32.0,0.0,67.0,19,919,496,False,True,4.490355968058478,78.22921000000001,0.9141343306841203,1.0,Good,0.07352752252004077,Summer,,
2015-09-01,2015,9,September,04,Arizona,81213.69,57648.0,205,351479,202,5585,5.52,5.429,0.0,16.3,29.36,29.0,0.0,64.0,20,833,461,False,True,4.3253052533384455,81.21369,0.9216171617161716,1.0,Good,0.0679688362885617,Fall,,
2015-10-01,2015,10,October,04,Arizona,81273.79,56469.5,170,368232,214,6000,6.253,5.955,0.2,17.167,32.29,32.0,0.0,63.0,20,913,509,False,True,4.528667852206721,81.27378999999999,0.9044317154054868,1.0,Good,0.07693747270799112,Fall,,
2015-11-01,2015,11,November,04,Arizona,80822.22,58351.0,145,359373,220,6017,9.471,8.621,0.0,35.033,42.46,45.5,0.0,99.0,20,978,550,False,True,4.444668805187484,80.82222,0.9116666666666666,1.0,Good,0.11718312117632998,Fall,,
2015-12-01,2015,12,December,04,Arizona,78743.47,50518.5,199,355749,227,6462,13.389,12.4,0.0,49.458,51.07,56.0,0.0,135.0,21,1037,586,True,True,4.5152950460527075,78.74347,0.9182890436265454,1.0,Moderate,0.17003314687554408,Winter,,
2016-01-01,2016,1,January,04,Arizona,80776.75,57852.0,227,349336,201,5279,12.465,9.6,0.0,152.113,46.5,48.0,0.0,227.0,22,1014,577,False,True,4.321899556493669,80.77675,0.8472155352270904,1.0,Good,0.1543142055108679,Winter,2.8740000000000006,0.04268703258686447
2016-02-01,2016,2,February,04,Arizona,75026.91,32363.0,151,366021,172,4284,8.099,7.5,0.0,21.917,37.78,39.0,0.0,75.0,22,1012,574,False,True,4.876516972376978,75.02691,0.8588612670408982,1.0,Good,0.10794793494760746,Winter,-0.39700000000000024,0.012177211142551825
2016-03-01,2016,3,March,04,Arizona,83740.24,48229.0,431,338169,186,4833,8.144,7.787,0.0,39.404,39.77,41.0,0.0,111.0,22,1105,619,False,True,4.033162551241793,83.74024,0.8381893860561914,1.0,Good,0.09725312466264725,Spring,2.3550000000000004,0.03007423979035967
2016-04-01,2016,4,April,04,Arizona,69253.99,22013.0,166,340511,152,4036,6.377,5.704,0.0,28.167,32.08,31.0,0.0,86.0,20,986,552,False,False,4.914446084622705,69.25399,0.8850877192982456,1.0,Good,0.09208133711862666,Spring,0.3689999999999998,0.0176790722582046
2016-05-01,2016,5,May,04,Arizona,78403.35,50879.0,186,353149,208,5433,6.12,5.4,0.0,88.167,31.46,29.0,0.0,76.0,20,1008,558,False,True,4.501886717850704,78.40335,0.8425868486352357,1.0,Good,0.0780578891080547,Spring,0.9489999999999998,0.011365453443813636
2016-06-01,2016,6,June,04,Arizona,68860.29,28356.5,198,388836,211,5178,8.411,7.246,0.0,46.292,41.19,41.0,0.0,127.0,20,1029,559,False,False,5.643862376995508,68.86028999999999,0.8180094786729858,1.0,Good,0.12214586955704079,Summer,2.3999999999999995,0.005442515078221938
2016-07-01,2016,7,July,04,Arizona,38938.18,17414.0,197,313180,156,3908,6.695,5.5,0.0,64.5,33.11,31.0,0.0,157.0,21,1012,565,False,False,8.037946303602274,38.93818,0.8081058726220016,1.0,Good,0.1719392123617488,Summer,2.045,0.11622667658591401
2016-08-01,2016,8,August,04,Arizona,66428.12,26509.0,184,324130,199,5449,5.453,4.821,0.0,32.6,29.06,27.0,0.0,95.0,21,1009,540,False,False,4.876639591787334,66.42811999999999,0.8832874047657643,1.0,Good,0.08208872989330424,Summer,-0.2989999999999995,0.008561207373263463
2016-09-01,2016,9,September,04,Arizona,69171.31,32532.0,118,307230,208,5058,5.871,5.1,0.2,27.208,30.75,28.0,0.0,85.0,20,1017,544,False,False,4.439875433904606,69.17130999999999,0.8105769230769231,1.0,Good,0.08487622975479286,Fall,0.35100000000000087,0.01690739346623117
2016-10-01,2016,10,October,04,Arizona,70429.07,28788.0,147,336556,213,5832,7.385,6.9,0.0,29.087,38.98,38.0,0.0,88.0,20,1063,567,False,False,4.776564563467897,70.42907000000001,0.8832348932303499,1.0,Good,0.10485726987449925,Fall,1.1319999999999997,0.027919797166508137
2016-11-01,2016,11,November,04,Arizona,77943.98,49009.5,119,329793,224,5682,7.615,7.0,0.0,21.792,39.01,39.0,0.0,74.0,21,1026,552,False,True,4.2296274837389625,77.94398,0.8455357142857143,1.0,Good,0.09769837260042405,Fall,-1.8559999999999999,-0.01948474857590593
2016-12-01,2016,12,December,04,Arizona,78073.16,50305.0,99,334724,215,5413,10.334,9.1,0.0,39.875,47.04,50.5,0.0,112.0,21,1038,564,False,True,4.286044013076965,78.07316,0.8121530382595649,1.0,Good,0.13236302975311873,Winter,-3.0549999999999997,-0.03767011712242535
2017-01-01,2017,1,January,04,Arizona,75197.17,51064.0,119,319275,226,5561,8.244,7.4,0.3,36.271,39.64,40.0,0.0,103.0,20,1079,591,False,True,4.2442554686566,75.19717,0.7937482158150158,1.0,Good,0.10963178534511338,Winter,-4.221,-0.044682420165754536
2017-02-01,2017,2,February,04,Arizona,73501.26,39199.0,100,326746,229,5196,6.746,6.24,0.2,51.042,34.16,34.0,0.0,139.0,20,966,528,False,True,4.444087080956163,73.50125999999999,0.8103555832813475,1.0,Good,0.09178073954106367,Winter,-1.3529999999999998,-0.016167195406543794
2017-03-01,2017,3,March,04,Arizona,78890.84,44336.0,115,333812,237,6239,6.626,5.95,0.0,33.9,34.12,33.0,0.0,97.0,20,1041,572,False,True,4.229857357330712,78.89084,0.8491901456376753,1.0,Good,0.08398947203502967,Spring,-1.5179999999999998,-0.013263652627617584
2017-04-01,2017,4,April,04,Arizona,75983.38,38775.5,130,328562,239,6188,7.199,6.6,0.0,35.0,37.45,37.0,0.0,99.0,20,1005,549,False,True,4.322418928981574,75.98338000000001,0.8630404463040446,1.0,Good,0.09474440331556715,Spring,0.8220000000000001,0.0026630661969404834
2017-05-01,2017,5,May,04,Arizona,54442.41,20864.0,113,336376,226,5151,6.279,5.667,0.0,57.542,32.21,31.0,0.0,152.0,20,1047,582,False,False,6.176489982717517,54.44241,0.7352269483300029,1.0,Good,0.1153328811123534,Spring,0.1589999999999998,0.03727499200429871
2017-06-01,2017,6,June,04,Arizona,60282.05,26140.0,133,327853,219,5458,8.937,7.7,0.4,39.625,43.16,43.0,0.0,111.0,20,1030,561,False,False,5.436444181974568,60.282050000000005,0.8307458143074582,1.0,Good,0.14825308694710945,Summer,0.5259999999999998,0.02610721739006866
2017-07-01,2017,7,July,04,Arizona,36992.55,16511.0,176,337307,165,4287,6.92,6.0,0.0,37.875,35.81,33.0,0.0,107.0,20,1036,557,False,False,9.113483660899288,36.99255,0.8381231671554252,1.0,Good,0.1870646927557035,Summer,0.22499999999999964,0.015125480393954699
2017-08-01,2017,8,August,04,Arizona,24628.8,12944.0,135,205734,134,3840,5.532,4.958,0.0,33.6,29.09,27.0,0.0,97.0,20,987,534,False,False,8.347909764178523,24.6288,0.9244102070293693,1.0,Good,0.22461508477879558,Summer,0.07899999999999974,0.14252635488549134
2017-09-01,2017,9,September,04,Arizona,44687.72,17528.5,144,273072,176,4072,7.746,6.8,1.3,37.083,39.5,38.0,7.0,105.0,20,1039,552,False,False,6.1074496528352755,44.68772,0.7712121212121212,1.0,Good,0.17333620958956958,Fall,1.875,0.08845997983477671
2017-10-01,2017,10,October,04,Arizona,67939.19,27287.0,128,344118,215,5792,9.767,8.7,0.7,38.619,47.07,48.0,4.0,109.0,19,1051,561,False,False,5.063204315506264,67.93919,0.8690172543135783,1.0,Good,0.14376091325198315,Fall,2.3819999999999997,0.03890364337748389
2017-11-01,2017,11,November,04,Arizona,68278.61,28203.0,110,277129,204,5001,10.562,9.3,0.9,40.292,48.52,51.0,5.0,113.0,20,1057,562,False,False,4.057185698420047,68.27861,0.817156862745098,1.0,Good,0.1546897337248078,Fall,2.946999999999999,0.056991361124383744
2017-12-01,2017,12,December,04,Arizona,69763.77,35014.5,123,361864,203,5090,14.355,11.683,0.5,122.522,56.26,56.0,3.0,198.0,20,1130,603,True,False,5.1852272318425445,69.76377000000001,0.8088352137295408,1.0,Moderate,0.20576582945560423,Winter,4.021000000000001,0.0734027997024855
2018-01-01,2018,1,January,04,Arizona,71078.91,28476.0,132,307671,194,5031,11.519,9.0,0.7,199.338,48.4,49.0,4.0,274.0,20,1117,590,False,False,4.32672645092616,71.07891000000001,0.8365480545394081,1.0,Good,0.1620593225191551,Winter,3.2750000000000004,0.052427537174041736
2018-02-01,2018,2,February,04,Arizona,72092.22,27838.0,110,318006,192,4666,9.009,7.417,0.8,30.0,42.8,41.0,4.0,90.0,20,1015,543,False,False,4.409574292482601,72.09222,0.8679315476190477,1.0,Good,0.12496494073840424,Winter,2.263,0.03318420119734057
2018-03-01,2018,3,March,04,Arizona,68624.88,25064.0,136,312205,200,5287,5.951,5.3,0.9,27.958,31.38,29.0,5.0,86.0,20,1122,599,False,False,4.5474615037578205,68.62488,0.852741935483871,1.0,Good,0.08671782012587853,Spring,-0.6750000000000007,0.0027283480908488617
2018-04-01,2018,4,April,04,Arizona,66744.33,29608.0,147,317999,218,5830,8.477,7.692,2.0,53.9,42.64,43.0,11.0,146.0,20,1079,573,False,False,4.76223223755486,66.74433,0.8914373088685015,1.0,Good,0.12700704314508812,Spring,1.2780000000000005,0.032262639829520975
2018-05-01,2018,5,May,04,Arizona,63746.73,23907.0,138,299301,212,5412,7.142,6.1,1.9,49.0,37.05,34.0,11.0,134.0,20,1104,587,False,False,4.692993664145596,63.74673000000001,0.8234936092513695,1.0,Good,0.11203711939420265,Spring,0.8630000000000004,-0.0032957617181507554
2018-06-01,2018,6,June,04,Arizona,67742.49,26325.0,138,310463,205,5763,7.419,6.621,1.8,41.792,38.37,37.0,10.0,116.0,20,1085,577,False,False,4.5809505968853514,67.74249,0.9370731707317074,1.0,Good,0.10951767494817506,Summer,-1.5179999999999998,-0.03873541199893439
2018-07-01,2018,7,July,04,Arizona,65989.44,26394.5,164,299491,204,5600,7.922,6.1,0.5,63.583,37.91,34.0,3.0,157.0,20,1121,599,False,False,4.53598333309087,65.98944,0.8855154965211891,1.0,Good,0.12004951095205535,Summer,1.0019999999999998,-0.06701518180364816
2018-08-01,2018,8,August,04,Arizona,64036.32,25119.0,112,305147,194,5335,7.57,6.417,0.4,43.337,38.22,36.0,2.0,120.0,20,1120,593,False,False,4.763468606565774,64.03632,0.8870967741935484,1.0,Good,0.11821416346223518,Summer,2.0380000000000003,-0.1064009213165604
2018-09-01,2018,9,September,04,Arizona,57884.43,20970.0,113,292775,186,4997,6.14,5.552,1.5,23.833,33.14,31.0,8.0,78.0,20,1090,580,False,False,5.055971009820776,57.88443,0.8955197132616487,1.0,Good,0.10607342941789354,Fall,-1.6060000000000008,-0.06726278017167604
2018-10-01,2018,10,October,04,Arizona,49896.54,18868.0,134,295216,187,4761,4.284,3.8,0.0,16.792,23.14,21.0,0.0,65.0,20,1068,572,False,False,5.913876994276557,49.89654,0.8212868725202691,1.0,Good,0.08585765666316741,Fall,-5.483,-0.05790325658881573
2018-11-01,2018,11,November,04,Arizona,53237.56,19402.0,122,290277,175,4181,9.436,8.0,0.5,38.104,44.11,44.0,3.0,107.0,20,970,516,False,False,5.450193434860651,53.237559999999995,0.7963809523809524,1.0,Good,0.1772432846283714,Fall,-1.1259999999999994,0.02255355090356362
2018-12-01,2018,12,December,04,Arizona,59470.15,21398.0,91,371009,180,4886,10.138,8.1,0.6,47.646,44.83,44.0,3.0,131.0,20,1102,586,False,False,6.237044971300728,59.470150000000004,0.8756272401433691,1.0,Good,0.1704720771681255,Winter,-4.2170000000000005,-0.03529375228747872
2019-01-01,2019,1,January,04,Arizona,53417.86,18236.0,78,291146,191,5213,8.933,8.204,0.2,43.417,42.25,44.0,1.0,120.0,20,1104,589,False,False,5.4488891917422375,53.41786,0.8804256037831447,1.0,Good,0.1672287133928615,Winter,-2.5860000000000003,0.005169390873706381
2019-02-01,2019,2,February,04,Arizona,54002.89,18610.0,98,300737,200,4954,6.247,5.4,0.2,26.842,31.66,29.0,0.0,84.0,20,1007,538,False,False,5.567090946428978,54.00289,0.8846428571428572,1.0,Good,0.11567899421679098,Winter,-2.7620000000000005,-0.009285946521613256
2019-03-01,2019,3,March,04,Arizona,57884.97,21743.0,118,304136,204,5858,5.769,5.2,0.2,19.792,30.69,28.0,0.0,71.0,20,1118,596,False,False,5.252106030287309,57.88497,0.9263124604680582,1.0,Good,0.09966317681429221,Spring,-0.1819999999999995,0.012945356688413678
2019-04-01,2019,4,April,04,Arizona,53900.2,19936.0,108,302684,193,5401,5.358,4.8,0.8,25.75,28.69,27.0,4.0,82.0,20,1091,584,False,False,5.613634086700977,53.9002,0.9328151986183074,1.0,Good,0.09940593912453015,Spring,-3.1190000000000007,-0.027601104020557973
2019-05-01,2019,5,May,04,Arizona,49916.0,18214.0,137,304195,188,5156,5.006,4.342,0.1,36.8,26.66,24.0,0.0,104.0,20,1093,586,False,False,6.091393541149131,49.916,0.8846945778997941,1.0,Good,0.10028848465421909,Spring,-2.136,-0.011748634739983554
2019-06-01,2019,6,June,04,Arizona,46319.33,18694.0,197,300916,187,5333,6.353,5.6,0.0,36.833,33.23,32.0,0.0,104.0,20,1061,566,False,False,6.49230029881693,46.31933,0.9506238859180036,1.0,Good,0.1371565607706329,Summer,-1.0659999999999998,0.02763888582245784
2019-07-01,2019,7,July,04,Arizona,46660.57,18612.0,192,301953,183,5120,6.464,5.857,0.1,34.458,34.03,33.0,0.0,98.0,20,1098,585,False,False,6.467152030075929,46.66057,0.9025207121452494,1.0,Good,0.13853238398073578,Summer,-1.4579999999999993,0.01848287302868043
2019-08-01,2019,8,August,04,Arizona,44010.13,15160.5,162,301730,177,5020,5.794,5.408,0.0,46.4,30.63,30.0,0.0,128.0,20,1131,613,False,False,6.852240609150666,44.01013,0.9148897393839985,1.0,Good,0.13165150841408557,Summer,-1.7760000000000007,0.013437344951850394
2019-09-01,2019,9,September,04,Arizona,42579.39,16353.5,125,295669,178,4732,5.071,4.926,0.0,21.792,27.0,27.0,0.0,74.0,20,1058,577,False,False,6.941010662670367,42.57939,0.8861423220973783,1.0,Good,0.1190951772676875,Fall,-1.069,0.013021747849793958
2019-10-01,2019,10,October,04,Arizona,44678.05,16500.0,166,298915,178,4995,6.981,6.6,0.4,23.625,36.45,37.0,0.0,78.0,20,1124,603,False,False,6.686706335661471,44.678050000000006,0.9052192823486771,1.0,Good,0.15625122403506866,Fall,2.697,0.07039356737190125
2019-11-01,2019,11,November,04,Arizona,46512.42,16436.0,111,305025,174,4381,8.716,7.75,0.1,34.458,40.83,42.0,0.0,98.0,20,1086,581,False,False,6.5555393591647135,46.51242,0.839272030651341,1.0,Good,0.18739080873452724,Fall,-0.7200000000000006,0.010147524106155825
2019-12-01,2019,12,December,04,Arizona,25057.23,13379.0,188,248884,150,4426,8.28,6.8,0.1,48.473,38.25,37.0,0.0,133.0,20,1051,558,False,False,9.925119416631448,25.05723,0.9518279569892473,1.0,Good,0.33044354862847963,Winter,-1.8580000000000005,0.15997147146035412
2020-01-01,2020,1,January,04,Arizona,26857.02,13721.0,123,230493,157,4602,10.56,8.1,0.0,149.104,43.9,43.0,0.0,224.0,19,1066,574,False,False,8.577645621144862,26.857020000000002,0.9455516745428395,1.0,Good,0.3931932880118494,Winter,1.6270000000000007,0.2259645746189879
2020-02-01,2020,2,February,04,Arizona,24624.06,12841.0,129,231053,155,4283,7.333,6.043,0.2,39.292,35.41,33.0,0.0,110.0,19,994,535,False,False,9.377982347346457,24.62406,0.9528364849833147,1.0,Good,0.2977981697575461,Winter,1.0860000000000003,0.1821191755407551
2020-03-01,2020,3,March,04,Arizona,23970.95,12914.5,150,226810,167,4964,4.274,4.14,0.0,12.875,23.11,22.5,0.0,57.0,19,1030,560,False,False,9.455611896900207,23.970950000000002,0.9588564805872126,1.0,Good,0.1782991495956564,Spring,-1.495,0.0786359727813642
2020-04-01,2020,4,April,04,Arizona,17425.97,9250.5,124,180572,172,4904,5.423,5.0,0.3,30.083,29.15,28.0,0.0,90.0,19,1014,543,False,False,10.355119399379202,17.42597,0.9503875968992248,1.0,Good,0.3112021884578018,Spring,0.06500000000000039,0.21179624933327162
2020-05-01,2020,5,May,04,Arizona,47678.51,21344.0,110,286123,264,7229,6.671,6.042,0.0,35.167,35.41,34.0,0.0,99.0,19,1053,560,False,False,5.998782260603361,47.67851,0.8833088954056696,1.0,Good,0.13991628513558835,Spring,1.665,0.039627800481369255
2020-06-01,2020,6,June,04,Arizona,50684.16,24159.0,122,289145,263,7203,6.709,5.6,0.0,43.042,34.55,31.0,0.0,119.0,19,1000,535,False,False,5.702432475945147,50.684160000000006,0.9129277566539924,1.0,Good,0.13236877162411292,Summer,0.35599999999999987,-0.004787789146519977
2020-07-01,2020,7,July,04,Arizona,50044.11,24191.0,158,291026,261,7435,7.111,5.891,0.1,48.625,36.04,33.0,0.0,133.0,19,1047,559,False,False,5.812232448533903,50.04411,0.9189222593004573,1.0,Good,0.14209464410497058,Summer,0.6469999999999994,0.0035622601242348007
2020-08-01,2020,8,August,04,Arizona,51077.61,24626.0,165,296933,273,7539,9.698,7.721,0.3,68.0,45.63,43.0,2.0,160.0,19,1068,571,False,False,5.810138728104153,51.07761,0.890818858560794,1.0,Good,0.18986792843282996,Summer,3.904000000000001,0.058216420018744386
2020-09-01,2020,9,September,04,Arizona,50637.43,21450.0,221,332556,249,6880,10.689,9.2,0.2,67.333,49.7,51.0,1.0,159.0,19,1032,552,False,False,6.563030548746253,50.63743,0.9210174029451138,1.0,Good,0.21108891189777995,Fall,5.618,0.09199373463009246
2020-10-01,2020,10,October,04,Arizona,50977.03,22477.0,166,273117,240,6975,11.661,10.2,1.1,54.565,52.02,53.0,6.0,148.0,19,992,530,False,False,5.354391968304156,50.97703,0.9375,1.0,Moderate,0.22875008606817618,Fall,4.68,0.07249886203310751
2020-11-01,2020,11,November,04,Arizona,52909.48,20339.0,119,302903,236,6423,11.412,9.667,0.9,47.1,49.76,52.0,5.0,130.0,19,964,513,False,False,5.722679565174332,52.90948,0.9072033898305085,1.0,Good,0.215689135481959,Fall,2.6960000000000015,0.028298326747431768
